id,title,authors,published,summary,link
2509.12822v1,نموذج الانتشار القائم على الضغط لتعظيم التأثير على الشبكات الاجتماعية,كورت ستوتسمان؛ إليوت دبليو روبسون؛ أبيشيك ك. عمراوال,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"في العديد من السيناريوهات الواقعية، تؤثر الشبكة الاجتماعية المحلية للفرد بشكل كبير على الآراء التي يُكوّنها ثم يُنشرها للآخرين. في هذه الورقة، نقترح نموذج انتشار جديد - نموذج عتبة الضغط (PT) - لمحاكاة انتشار التأثير ديناميكيًا عبر شبكة اجتماعية. يُوسّع هذا النموذج الجديد نموذج العتبة الخطية (LT) الشائع من خلال ضبط التأثير الخارجي للعقدة بما يتناسب مع التأثير الذي تتلقاه من جيرانها النشطين. نتناول مشكلة تعظيم التأثير (IM)، والتي تتضمن اختيار العقد الأساسية الأكثر فعالية لتحقيق أقصى تغطية للرسم البياني بعد عملية الانتشار، وكيفية تجلّي المشكلة مع نموذج عتبة الضغط. تُظهر التجارب التي أُجريت على شبكات واقعية، والتي سُهّلت بفضل تحسينات مكتبة بايثون مفتوحة المصدر لنشر الشبكات، CyNetDiff، اختيارًا فريدًا للعقد الأساسية لنموذج عتبة الضغط مقارنةً بنموذج عتبة الضغط. علاوة على ذلك، تُظهر التحليلات أن الشبكات المتصلة بكثافة تُضخّم تأثيرات الضغط بشكل أكثر أهمية من الشبكات المتفرقة.",https://arxiv.org/abs/2509.12822v1
2509.12818v1,قوانين قياس البيانات لنماذج أساسيات الأشعة,ماكسيميليان إيلسي؛ هارشيتا شارما؛ أنطون شويغوفر؛ سام بوند تايلور؛ فرناندو بيريز جارسيا؛ أوليسيا ميلنيشينكو؛ آن ماري جي سايكس؛ كيلي ك. هورست؛ اشيش خاندلوال؛ ماكسويل رينولدز؛ ماريا تي ويتشيريك؛ نويل سي إف كوديلا؛ خافيير ألفاريز فالي؛ كورفياتيس باناجيوتيس؛ فالنتينا سالفاتيلي,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"تُظهر مُرمِّزات الرؤية الأساسية، مثل CLIP وDINOv2، المُدرَّبة على بيانات على نطاق الويب، أداءً قويًا في نقل البيانات عبر المهام ومجموعات البيانات. ومع ذلك، لا تزال نماذج أساس التصوير الطبي مُقيَّدة بمجموعات بيانات أصغر، مما يُحد من فهمنا لكيفية تأثير مقياس البيانات ونماذج التدريب المُسبق على الأداء في هذا السياق. في هذا العمل، ندرس بشكل منهجي التدريب المُسبق المُستمر لمُرمّزي رؤية، MedImageInsight (MI2) وRAD-DINO، اللذين يُمثِّلان نموذجي الترميز الرئيسيين CLIP وDINOv2، على ما يصل إلى 3.5 مليون صورة أشعة سينية للصدر من مؤسسة واحدة، مع الحفاظ على ثبات بروتوكولات الحساب والتقييم. نُقيِّم بناءً على التصنيف (نتائج الأشعة، الخطوط والأنابيب)، والتجزئة (الخطوط والأنابيب)، وإنشاء تقارير الأشعة. في حين ركَّزت الأعمال السابقة بشكل أساسي على المهام المُتعلِّقة بنتائج الأشعة، فإننا نُضمِّن مهام الخطوط والأنابيب لموازنة هذا التحيز وتقييم قدرة النموذج على استخراج سمات تُحافظ على الاستمرارية على طول الهياكل المُمطوَّلة. تُظهر تجاربنا أن MI2 يتكيف بفعالية أكبر مع المهام المتعلقة بالبحث، بينما يُظهر RAD-DINO أداءً أقوى في المهام المتعلقة بالأنابيب. ومن المثير للدهشة أن التدريب المسبق المستمر لـ MI2 باستخدام كلٍّ من التقارير والعلامات المنظمة باستخدام UniCL يُحسّن الأداء، مما يُؤكد أهمية الإشراف المنظم على نطاق واسع. كما نُظهر أنه بالنسبة لبعض المهام، يكفي 30 ألف عينة داخل النطاق لتجاوز نماذج الأساس ذات الأوزان المفتوحة. تُبرز هذه النتائج فائدة التدريب المسبق المستمر الخاص بالمركز، مما يُمكّن المؤسسات الطبية من تحقيق مكاسب كبيرة في الأداء من خلال استخدام البيانات داخل النطاق.",https://arxiv.org/abs/2509.12818v1
2509.12816v1,تقييم الإيماءات في الواقع الافتراضي,أكسل ويبي فيرنر؛ جوناس بيسكو؛ آنا ديشلير,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"تُعدّ الإيماءات جوهر التواصل البشري، إذ تُثري التفاعلات من خلال التعبير غير اللفظي. تستخدم الصور الرمزية الافتراضية بشكل متزايد الإيماءات المُولّدة بالذكاء الاصطناعي لتعزيز تشابهها مع الواقع، إلا أن التقييمات اقتصرت إلى حد كبير على الواقع ثنائي الأبعاد. يوفر الواقع الافتراضي (VR) بديلاً غامرًا قد يؤثر على كيفية إدراك الإيماءات. تُقدّم هذه الورقة البحثية تقييمًا مُقارنًا للإيماءات المُولّدة بالحاسوب في الواقع الافتراضي والواقع ثنائي الأبعاد، من خلال دراسة ثلاثة نماذج من تحدي GENEA لعام 2023. تُظهر النتائج أن الإيماءات التي تُشاهد في الواقع الافتراضي حظيت بتقييم أعلى قليلاً في المتوسط، مع ملاحظة أقوى تأثير لالتقاط الحركة ""الحركة الحقيقية"". وبينما ظلت تصنيفات النماذج ثابتة في جميع البيئات، أثّر الواقع الافتراضي على الإدراك العام للمشاركين، وقدّم مزايا فريدة مقارنةً بالتقييم التقليدي ثنائي الأبعاد.",https://arxiv.org/abs/2509.12816v1
2509.12814v1,التعلم الفيدرالي الكمي الموفر للطاقة لأجهزة إنترنت الأشياء ذات الموارد المحدودة,ويلفريد سوجرينوما كومباوري؛ يايا الطيبي؛ المهدي امهود؛ محمد أسعد,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"برز التعلم الفيدرالي (FL) كنموذج واعد لتمكين التعلم الآلي التعاوني مع الحفاظ على خصوصية البيانات، مما يجعله مناسبًا بشكل خاص لبيئات إنترنت الأشياء (IoT). ومع ذلك، تواجه أجهزة إنترنت الأشياء محدودة الموارد تحديات كبيرة بسبب محدودية الطاقة، وعدم موثوقية قنوات الاتصال، وعدم جدوى افتراض نقل البيانات بطول كتلة لا نهائي. تقترح هذه الورقة إطار عمل للتعلم الفيدرالي لشبكات إنترنت الأشياء يدمج النقل بطول كتلة محدود، وتكميم النموذج، وآلية تجميع مدركة للأخطاء لتعزيز كفاءة الطاقة وموثوقية الاتصال. كما يُحسّن الإطار طاقة الإرسال عبر الوصلة الصاعدة لتحقيق التوازن بين توفير الطاقة وأداء النموذج. تُظهر نتائج المحاكاة أن النهج المقترح يقلل بشكل كبير من استهلاك الطاقة بنسبة تصل إلى 75% مقارنةً بنموذج التعلم الفيدرالي القياسي، مع الحفاظ على دقة نموذج قوية، مما يجعله حلاً عمليًا للتعلم الفيدرالي في سيناريوهات إنترنت الأشياء الواقعية ذات الموارد المحدودة. يمهد هذا العمل الطريق لتطبيقات التعلم الفيدرالي الفعالة والموثوقة في تطبيقات إنترنت الأشياء العملية. المصطلحات المرجعية: التعلم الفيدرالي، إنترنت الأشياء، طول الكتلة المحدود، التكميم، كفاءة الطاقة.",https://arxiv.org/abs/2509.12814v1
2509.12810v1,H$^2$R: انعكاسات هرمية على الماضي لوكلاء ماجستير القانون متعددي المهام,شيتشنغ يي؛ تشاو يو؛ كايكيانغ كه؛ تشنغدونغ شو؛ ينكي وي,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"أظهرت الوكلاء القائمون على نماذج اللغات الكبيرة (LLM) إمكاناتٍ كبيرة في سيناريوهات المهام المتعددة، بفضل قدرتهم على نقل المعرفة عبر مهام متنوعة. ومع ذلك، غالبًا ما تُعامل المناهج الحالية الخبرات والمعرفة السابقة كوحدات متجانسة، مما يؤدي إلى نقل غير فعال وغير دقيق للمعرفة. في هذا العمل، نقترح بنية ذاكرة هرمية جديدة تُمكّن من نقل المعرفة بدقة من خلال فصل ذاكرة التخطيط عالية المستوى عن ذاكرة التنفيذ منخفضة المستوى. لبناء هذه الذكريات الهرمية وتحسينها، نُقدم آلية الانعكاس الهرمي للأحداث الماضية (H2R)، وهي آلية تُستخلص المعرفة الهرمية القابلة لإعادة الاستخدام من تفاعلات سابقة بين الوكيل والبيئة. في وقت الاختبار، يقوم H$^2$R باسترجاع الذكريات عالية المستوى ومنخفضة المستوى بشكل منفصل، مما يسمح للوكلاء المستندين إلى LLM بالوصول إلى المعرفة ذات الصلة بالمهمة واستخدامها بكفاءة. تُظهر النتائج عبر معيارين أن H$^2$R يمكنه تحسين أداء التعميم واتخاذ القرار، متفوقًا على الخطوط الأساسية السابقة مثل Expel.",https://arxiv.org/abs/2509.12810v1
2509.12798v1,نهج قائم على ماجستير القانون لتعزيز إمكانية صيانة هياكل السيارات,نيناد بيتروفيتش؛ لوكاس مازور؛ ألويس نول,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"هناك العديد من الاختناقات التي تُقلل من مرونة أنظمة السيارات، مما يزيد من صعوبة صيانتها طويلة الأمد، بالإضافة إلى التحديثات والإضافات في مراحل دورة حياتها اللاحقة، ويعود ذلك أساسًا إلى إجراءات إعادة الهندسة والتوحيد القياسي والامتثال المطولة، بالإضافة إلى تنوع وكثرة الأجهزة ومكونات البرامج الأساسية المُستخدمة. في هذه الورقة البحثية، نستكشف إمكانات نماذج اللغات الكبيرة (LLMs) فيما يتعلق بأتمتة المهام والعمليات التي تهدف إلى زيادة مرونة أنظمة السيارات. وتُعتبر ثلاث دراسات حالة لتحقيق هذا الهدف بمثابة نتائج لأبحاث في مراحلها المبكرة: 1) التحديثات، وتجريد الأجهزة، والامتثال، 2) التحقق من توافق الواجهة، 3) اقتراحات تعديل البنية. ولتطبيق إثبات المفهوم، نعتمد على نموذج GPT-4o من OpenAI.",https://arxiv.org/abs/2509.12798v1
2509.12783v1,إعادة بناء سريعة لمجموعات متدهورة من نماذج الخلايا العصبية القائمة على التوصيل من أوقات الذروة,جوليان براندوا؛ داميان إرنست؛ غيوم دريون؛ آرثر فيون,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"تتواصل الخلايا العصبية عبر النبضات العصبية، ويُعد توقيت النبضات جزءًا أساسيًا من المعالجة العصبية. يمكن تسجيل أوقات النبضات تجريبيًا داخل الخلايا وخارجها، وهي المخرج الرئيسي للمسبارات العصبية المتطورة. من ناحية أخرى، يتم التحكم في نشاط الخلايا العصبية على المستوى الجزيئي بواسطة التيارات التي تولدها العديد من البروتينات الغشائية المختلفة المسماة بالقنوات الأيونية. لا يزال ربط توقيت النبضات بتركيب القنوات الأيونية مهمة شاقة حتى الآن. لمواجهة هذا التحدي، طورنا طريقة تجمع بين التعلم العميق وأداة نظرية تُسمى موصلات المدخلات الديناميكية (DICs)، والتي تُقلل من تعقيد تفاعلات القنوات الأيونية إلى ثلاثة مكونات قابلة للتفسير تصف كيفية نبضات الخلايا العصبية. يستخدم نهجنا التعلم العميق لاستنتاج موصلات المدخلات الديناميكية مباشرةً من أوقات النبضات، ثم يُنشئ مجموعات من نماذج الخلايا العصبية ""المزدوجة"" التي تُكرر النشاط المرصود مع التقاط التباين الطبيعي في تركيب القنوات الغشائية. تتميز هذه الطريقة بالسرعة والدقة، وتعمل باستخدام تسجيلات النبضات فقط. نحن نقدم أيضًا برامج مفتوحة المصدر بواجهة رسومية، مما يجعلها متاحة للباحثين الذين لا يملكون خبرة في البرمجة.",https://arxiv.org/abs/2509.12783v1
2509.12777v1,CECT-Mamba: نموذج هرمي معزز بالتباين لتحديد النمط الفرعي للأورام البنكرياسية من CECT متعدد المراحل,زيفانغ قونغ؛ شو جاو؛ بن تشاو؛ ينغجينغ شو؛ ييجون يانغ؛ شينغهونغ جو؛ جوانجكوان تشو,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"التصوير المقطعي المحوسب المعزز بالتباين (CECT) هو تقنية التصوير الأساسية التي توفر معلومات مكانية وزمانية قيّمة حول الآفات، مما يُمكّن من التشخيص الدقيق وتصنيف أورام البنكرياس. ومع ذلك، لا يزال التباين والتنوع الكبيرين لأورام البنكرياس يُشكلان تحديات كبيرة أمام التشخيص الدقيق للأنواع الفرعية. تفشل الطرق السابقة في استكشاف المعلومات السياقية بفعالية عبر مراحل CECT المتعددة المستخدمة عادةً في سير عمل تشخيص أخصائيي الأشعة، مما يحدّ من أدائهم. في هذه الورقة البحثية، نُقدّم، ولأول مرة، طريقة آلية لدمج بيانات CECT متعددة المراحل للتمييز بين الأنواع الفرعية لأورام البنكرياس، ومن أهمها استخدام برنامج Mamba الذي يتميز بسهولة التعلم والبساطة، مما يُشجع على النمذجة الزمنية والمكانية من CECT متعدد المراحل. على وجه التحديد، نقترح وحدة مامبا ثنائية التسلسل الهرمي، مُعززة التباين، تتضمن تسلسلين جديدين لأخذ العينات المكانية والزمانية لاستكشاف اختلافات التباين داخل وبين المراحل للآفات. كما أُضيفت وحدة تحسين موجهة بالتشابه إلى نمذجة المسح الزمني للتركيز على التعلم في مناطق الورم المحلية ذات الاختلافات الزمنية الأكثر وضوحًا. علاوة على ذلك، صممنا وحدة التكامل المكاني التكميلي ووحدة الاندماج متعدد الحبيبات لتشفير وتجميع الدلالات عبر مقاييس مختلفة، مما يحقق تعلمًا أكثر كفاءة لتحديد الأنواع الفرعية لأورام البنكرياس. حققت النتائج التجريبية على مجموعة بيانات داخلية تضم 270 حالة سريرية دقة 97.4% ومساحة تحت المنحنى 98.6% في التمييز بين سرطان القناة البنكرياسية الغدي (PDAC) وأورام الغدد الصماء العصبية البنكرياسية (PNETs)، مما يُظهر إمكاناتها كأداة أكثر دقة وفعالية.",https://arxiv.org/abs/2509.12777v1
2509.12774v1,EmbeddedML: مكتبة جديدة مُحسّنة وسريعة للتعلم الآلي,خليل حسين جاليشكان؛ طلحة كوروك,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"يمكن لنماذج ومكتبات التعلم الآلي تدريب مجموعات بيانات بأحجام مختلفة وإجراء عمليات التنبؤ والتصنيف، إلا أن هذه النماذج والمكتبات تُسبب أوقات تدريب بطيئة وطويلة على مجموعات البيانات الكبيرة. تُقدم هذه المقالة EmbeddedML، وهي مكتبة تعلم آلي مُحسّنة رياضيًا ومُحسّنة من حيث وقت التدريب. ازدادت السرعة بحوالي مرة مقارنةً بـ scikit-learn دون أي خسارة في الدقة في نماذج الانحدار مثل الانحدار الخطي المتعدد. أُعيدت كتابة خوارزميات الانحدار اللوجستي وآلات المتجهات الداعمة (SVM) رياضيًا لتقليل وقت التدريب وزيادة الدقة في نماذج التصنيف. بفضل التحسينات الرياضية المُطبقة، انخفض وقت التدريب بحوالي مرتين لآلات المتجهات الداعمة على مجموعات البيانات الصغيرة، وحوالي 800 مرة لمجموعات البيانات الكبيرة، وحوالي 4 مرات للانحدار اللوجستي، مقارنةً بتطبيق scikit-learn. باختصار، تُقدم مكتبة EmbeddedML خوارزميات الانحدار والتصنيف والتجميع وتخفيض الأبعاد، والتي أُعيدت كتابتها رياضيًا وتحسينها لتقليل وقت التدريب.",https://arxiv.org/abs/2509.12774v1
2509.12772v1,ميغان: مزيج من الخبراء لتقدير عدم اليقين القوي في مقاطع فيديو التنظير الداخلي,دامولا أجبيليسي؛ كريشنا تشيتانيا؛ بوشباك باتي؛ تشيتانيا بارمار؛ بويا مبادرساني؛ شرياس فادنافيس؛ ليندسي سوراس؛ شادي يرندي؛ لويس ر. غانم؛ مولي لوكاس؛ توماسو مانسي؛ أوانا غابرييلا كولا؛ بابلو ف. داماسكينو؛ كريستوفر ستانديش,[تم تقديمه في ١٦ سبتمبر ٢٠٢٥],"يُعدّ تحديد كمية عدم اليقين الموثوق (UQ) أمرًا أساسيًا في الذكاء الاصطناعي الطبي. يوفر التعلم العميق القائم على الأدلة (EDL) طريقة فعّالة حسابيًا لتحديد كمية عدم اليقين في النموذج إلى جانب التنبؤات، على عكس الطرق التقليدية مثل مونت كارلو (MC) Dropout والمجموعات العميقة (DE). ومع ذلك، تعتمد جميع هذه الطرق غالبًا على تعليقات خبير واحد كحقيقة أساسية لتدريب النموذج، متجاهلةً التباين بين المُقيّمين في مجال الرعاية الصحية. لمعالجة هذه المشكلة، نقترح MEGAN، وهي شبكة بوابات متعددة الخبراء تجمع تقديرات عدم اليقين والتنبؤات من خبراء ذكاء اصطناعي متعددين عبر نماذج EDL المُدربة على حقائق أساسية واستراتيجيات نمذجة متنوعة. تجمع شبكة بوابات MEGAN بشكل مثالي بين التنبؤات وعدم اليقين من كل نموذج EDL، مما يعزز ثقة التنبؤ الشاملة والمعايرة. نقوم بمقارنة أداء MEGAN على نطاق واسع في مقاطع فيديو التنظير الداخلي لتقدير شدة مرض التهاب القولون التقرحي (UC)، والذي يتم تقييمه من خلال الوسم المرئي لـ Mayo Endoscopic Subscore (MES)، حيث يكون التباين بين المُقيّمين سائدًا. في تجربة سريرية مستقبلية واسعة النطاق لمتلازمة القولون العصبي، حقق نظام MEGAN تحسنًا بنسبة 3.5% في درجة F1 وانخفاضًا بنسبة 30.5% في خطأ المعايرة المتوقع (ECE) مقارنةً بالطرق الحالية. علاوة على ذلك، سهّل نظام MEGAN عملية تصنيف العينات الموجهة بعدم اليقين، مما قلل من عبء التعليقات التوضيحية، وربما زاد من الكفاءة والاتساق في تجارب متلازمة القولون العصبي.",https://arxiv.org/abs/2509.12772v1
